datetime,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,windspeed_10m,winddirection_10m,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index
2025-07-05 08:00:00+00:00,33.5,63,25.6,39.7,0.0,0.0,0.0,997.1,97,14.3,227,124.3,41.7,228.0,3.5,15.3,101.0,0.82,149.0,7.45
2025-07-05 09:00:00+00:00,33.5,63,25.6,39.7,0.0,0.0,0.0,996.5,98,14.9,222,116.4,39.8,231.0,3.7,14.8,101.0,0.77,141.0,6.9
2025-07-05 10:00:00+00:00,33.0,65,25.5,38.4,0.0,0.0,0.0,995.8,98,16.6,217,112.2,38.4,242.0,4.2,14.9,97.0,0.74,135.0,5.25
2025-07-05 11:00:00+00:00,32.5,67,25.6,37.2,0.0,0.0,0.0,995.6,100,16.2,226,106.4,36.4,259.0,5.1,15.1,89.0,0.7,130.0,3.0
2025-07-05 12:00:00+00:00,32.4,67,25.5,37.0,0.0,0.0,0.0,995.6,100,16.6,233,107.3,36.7,269.0,7.2,16.1,85.0,0.68,129.0,1.25
2025-07-05 13:00:00+00:00,31.3,72,25.6,36.4,0.0,0.0,0.0,995.5,77,13.4,217,95.7,32.8,266.0,11.0,15.3,74.0,0.62,115.0,0.35
2025-07-05 14:00:00+00:00,30.5,77,26.0,36.0,0.0,0.0,0.0,996.1,60,12.6,213,88.2,30.6,258.0,16.1,14.1,60.0,0.62,95.0,0.05
2025-07-05 15:00:00+00:00,30.2,79,26.2,36.0,0.0,0.0,0.0,996.6,13,11.7,212,75.2,29.5,251.0,19.6,13.0,50.0,0.62,80.0,0.0
2025-07-05 16:00:00+00:00,30.1,80,26.2,35.7,0.0,0.0,0.0,997.0,28,12.9,229,69.8,28.7,254.0,20.0,12.1,48.0,0.6,74.0,0.0
2025-07-05 17:00:00+00:00,30.0,80,26.3,35.6,0.0,0.0,0.0,997.5,50,13.5,234,68.0,27.6,258.0,18.6,11.4,51.0,0.59,72.0,0.0
2025-07-05 18:00:00+00:00,29.9,82,26.4,35.9,0.1,0.1,0.0,997.6,23,11.6,237,68.0,26.5,252.0,16.7,10.5,54.0,0.61,71.0,0.0
2025-07-05 19:00:00+00:00,29.6,84,26.6,36.0,0.0,0.0,0.0,997.6,21,9.9,233,69.2,25.3,223.0,14.1,9.4,56.0,0.63,72.0,0.0
2025-07-05 20:00:00+00:00,29.5,84,26.5,35.5,0.0,0.0,0.0,997.1,24,11.6,242,68.9,24.1,183.0,10.9,8.2,58.0,0.66,74.0,0.0
2025-07-05 21:00:00+00:00,29.2,85,26.4,35.0,0.0,0.0,0.0,996.3,35,12.8,248,66.8,23.3,153.0,8.4,7.4,60.0,0.66,75.0,0.0
2025-07-05 22:00:00+00:00,28.9,86,26.4,34.6,0.0,0.0,0.0,995.9,33,13.7,253,62.4,22.8,138.0,7.1,7.2,62.0,0.65,71.0,0.0
2025-07-05 23:00:00+00:00,28.8,87,26.5,34.3,0.0,0.0,0.0,996.0,23,14.9,255,61.0,22.8,134.0,6.4,7.4,63.0,0.63,65.0,0.0
2025-07-06 00:00:00+00:00,28.7,87,26.4,34.3,0.0,0.0,0.0,996.3,35,14.2,252,63.8,22.8,147.0,6.5,8.2,62.0,0.73,71.0,0.0
2025-07-06 01:00:00+00:00,29.8,80,25.9,35.3,0.0,0.0,0.0,995.8,36,12.2,250,65.0,23.7,193.0,8.3,9.5,62.0,0.77,76.0,0.05
2025-07-06 02:00:00+00:00,30.1,78,25.8,35.3,0.0,0.0,0.0,996.6,52,13.9,249,74.0,26.3,255.0,10.8,11.2,63.0,0.77,82.0,0.35
2025-07-06 03:00:00+00:00,30.5,75,25.7,35.1,0.3,0.3,0.0,997.2,79,17.7,245,78.0,27.3,293.0,11.8,12.7,67.0,0.79,88.0,1.25
2025-07-06 04:00:00+00:00,31.1,73,25.8,35.8,0.2,0.2,0.0,997.6,35,17.1,245,84.1,28.6,282.0,10.1,13.6,76.0,0.78,91.0,2.7
2025-07-06 05:00:00+00:00,31.8,70,25.6,36.4,0.1,0.1,0.0,997.8,100,16.8,240,81.3,28.5,247.0,7.1,14.3,88.0,0.83,94.0,4.3
2025-07-06 06:00:00+00:00,32.4,67,25.5,37.6,0.1,0.1,0.0,997.6,98,15.4,237,84.3,29.9,220.0,4.7,14.6,97.0,0.83,96.0,6.15
2025-07-06 07:00:00+00:00,32.3,67,25.5,37.2,0.0,0.0,0.0,997.1,99,16.3,222,85.7,30.5,212.0,3.7,14.5,102.0,0.81,98.0,7.2
2025-07-06 08:00:00+00:00,32.2,67,25.4,37.0,0.0,0.0,0.0,996.6,96,16.1,228,86.4,30.7,213.0,3.4,14.0,105.0,0.81,99.0,7.4
2025-07-06 09:00:00+00:00,32.4,66,25.3,37.6,0.1,0.1,0.0,995.6,92,17.8,227,87.1,30.7,218.0,3.6,13.6,104.0,0.8,100.0,6.25
2025-07-06 10:00:00+00:00,32.0,68,25.3,36.4,0.0,0.0,0.0,995.1,46,17.0,231,85.7,29.9,230.0,4.1,13.3,98.0,0.82,102.0,4.05
2025-07-06 11:00:00+00:00,32.2,66,25.1,36.4,0.0,0.0,0.0,994.7,100,17.5,236,88.2,29.7,248.0,5.1,13.1,88.0,0.84,105.0,2.3
2025-07-06 12:00:00+00:00,31.6,68,24.9,35.8,0.0,0.0,0.0,994.8,100,16.1,243,82.0,30.3,262.0,8.9,16.4,83.0,0.87,90.0,0.85
2025-07-06 13:00:00+00:00,31.2,72,25.5,36.4,0.0,0.0,0.0,994.7,42,12.5,230,85.4,29.3,271.0,12.2,16.0,73.0,0.81,90.0,0.3
2025-07-06 14:00:00+00:00,30.6,75,25.6,36.2,0.0,0.0,0.0,995.5,68,10.7,228,87.5,28.7,278.0,16.9,15.6,59.0,0.78,90.0,0.0
2025-07-06 15:00:00+00:00,30.2,78,26.0,36.2,0.0,0.0,0.0,995.9,99,9.7,236,79.9,29.3,280.0,21.7,15.2,47.0,0.71,89.0,0.0
2025-07-06 16:00:00+00:00,30.0,80,26.1,35.7,0.0,0.0,0.0,996.2,76,12.1,229,80.3,31.2,278.0,27.0,15.3,38.0,0.65,86.0,0.0
2025-07-06 17:00:00+00:00,29.6,83,26.4,35.4,0.0,0.0,0.0,996.6,54,13.1,232,78.9,32.8,271.0,32.3,15.5,31.0,0.59,83.0,0.0
2025-07-06 18:00:00+00:00,29.4,84,26.5,35.4,0.0,0.0,0.0,996.6,100,12.0,238,79.2,33.2,256.0,34.7,15.2,28.0,0.57,80.0,0.0
2025-07-06 19:00:00+00:00,29.3,85,26.5,35.4,0.0,0.0,0.0,996.8,73,10.6,244,77.3,32.0,226.0,32.1,13.8,30.0,0.56,79.0,0.0
2025-07-06 20:00:00+00:00,29.1,85,26.4,35.3,0.0,0.0,0.0,996.2,74,10.3,241,75.0,30.5,189.0,26.6,11.8,35.0,0.57,78.0,0.0
2025-07-06 21:00:00+00:00,29.0,85,26.3,35.3,0.0,0.0,0.0,995.5,99,9.2,247,73.8,28.9,161.0,21.8,10.3,39.0,0.58,78.0,0.0
2025-07-06 22:00:00+00:00,28.9,86,26.2,35.4,0.0,0.0,0.0,995.5,54,6.8,253,72.2,27.4,139.0,19.0,9.3,41.0,0.6,76.0,0.0
2025-07-06 23:00:00+00:00,28.7,87,26.3,35.3,0.0,0.0,0.0,995.8,46,6.3,233,71.7,26.3,127.0,16.8,8.7,42.0,0.58,74.0,0.0
2025-07-07 00:00:00+00:00,28.6,87,26.3,35.3,0.0,0.0,0.0,996.1,44,5.9,235,72.6,32.7,156.0,33.5,13.8,21.0,0.49,70.0,0.0
2025-07-07 01:00:00+00:00,29.1,85,26.3,36.1,0.0,0.0,0.0,995.9,100,3.8,301,74.7,33.2,266.0,29.8,17.5,29.0,0.5,87.0,0.05
2025-07-07 02:00:00+00:00,29.4,82,26.0,36.3,0.0,0.0,0.0,996.2,99,2.9,281,90.8,35.0,416.0,24.5,22.5,40.0,0.49,111.0,0.3
2025-07-07 03:00:00+00:00,29.9,77,25.4,36.3,0.0,0.0,0.0,996.7,98,4.0,252,105.5,33.4,515.0,19.8,26.6,52.0,0.49,128.0,1.0
2025-07-07 04:00:00+00:00,30.5,74,25.3,36.7,0.0,0.0,0.0,997.3,92,4.2,234,107.3,33.9,515.0,16.4,28.8,63.0,0.53,131.0,2.25
2025-07-07 05:00:00+00:00,31.5,68,25.0,37.5,0.0,0.0,0.0,997.4,100,5.1,190,107.1,35.4,463.0,13.6,29.9,74.0,0.61,128.0,3.15
2025-07-07 06:00:00+00:00,32.4,64,24.7,37.8,0.0,0.0,0.0,997.1,97,8.1,180,106.9,36.8,409.0,11.4,30.3,85.0,0.68,125.0,3.8
2025-07-07 07:00:00+00:00,33.1,63,25.0,39.3,0.0,0.0,0.0,996.6,100,10.0,189,109.2,38.9,364.0,9.7,29.8,97.0,0.76,127.0,3.7
2025-07-07 08:00:00+00:00,33.0,62,24.8,38.8,0.0,0.0,0.0,996.4,100,12.0,189,112.0,41.2,318.0,8.5,28.5,110.0,0.76,129.0,3.9
2025-07-07 09:00:00+00:00,32.6,64,24.8,38.1,0.0,0.0,0.0,995.9,100,13.3,193,114.6,42.3,290.0,8.1,26.8,115.0,0.74,130.0,3.15
2025-07-07 10:00:00+00:00,32.0,67,25.1,36.9,0.0,0.0,0.0,995.3,100,13.0,202,111.5,40.9,297.0,8.3,24.4,110.0,0.68,128.0,3.15
2025-07-07 11:00:00+00:00,31.9,69,25.4,36.9,0.0,0.0,0.0,994.8,100,13.3,199,105.9,38.4,323.0,9.3,21.6,98.0,0.64,123.0,2.15
2025-07-07 12:00:00+00:00,31.5,70,25.4,36.5,0.0,0.0,0.0,994.9,96,13.5,196,108.3,38.1,339.0,9.9,19.5,91.0,0.75,126.0,1.0
2025-07-07 13:00:00+00:00,30.7,75,25.9,36.1,0.0,0.0,0.0,995.5,57,13.3,183,97.3,34.0,326.0,14.7,18.5,77.0,0.65,117.0,0.2
2025-07-07 14:00:00+00:00,30.1,79,26.0,35.6,0.0,0.0,0.0,996.1,87,12.5,188,92.2,31.4,302.0,21.2,17.2,57.0,0.59,105.0,0.0
2025-07-07 15:00:00+00:00,29.9,79,25.9,35.6,0.0,0.0,0.0,996.9,83,11.1,189,84.1,30.7,295.0,26.2,16.0,42.0,0.6,96.0,0.0
2025-07-07 16:00:00+00:00,29.8,79,25.8,35.6,0.0,0.0,0.0,997.8,98,9.7,195,84.8,30.4,326.0,28.1,15.4,36.0,0.62,94.0,0.0
2025-07-07 17:00:00+00:00,29.8,79,25.8,35.8,0.0,0.0,0.0,998.4,94,8.5,197,85.4,30.2,374.0,28.5,15.0,34.0,0.63,95.0,0.0
2025-07-07 18:00:00+00:00,29.5,82,26.0,35.8,0.0,0.0,0.0,998.6,86,7.3,191,83.8,29.9,395.0,28.1,14.4,34.0,0.61,95.0,0.0
2025-07-07 19:00:00+00:00,29.2,83,26.1,35.4,0.0,0.0,0.0,998.0,84,8.8,179,82.0,29.4,365.0,26.9,13.4,34.0,0.61,93.0,0.0
2025-07-07 20:00:00+00:00,29.0,84,26.1,35.1,0.0,0.0,0.0,997.3,60,9.2,181,80.3,28.6,308.0,24.9,12.2,35.0,0.61,91.0,0.0
2025-07-07 21:00:00+00:00,28.9,85,26.1,35.2,0.0,0.0,0.0,996.8,30,8.3,186,78.7,28.2,257.0,23.3,11.5,35.0,0.58,90.0,0.0
2025-07-07 22:00:00+00:00,28.8,85,26.1,35.4,0.0,0.0,0.0,996.7,49,5.7,221,78.5,27.9,222.0,22.7,11.1,34.0,0.56,88.0,0.0
2025-07-07 23:00:00+00:00,28.7,87,26.2,35.5,0.0,0.0,0.0,996.8,51,4.6,225,78.5,27.9,194.0,22.5,11.2,32.0,0.55,86.0,0.0
2025-07-08 00:00:00+00:00,28.6,87,26.3,35.6,0.0,0.0,0.0,997.0,50,3.8,225,85.9,29.7,175.0,22.7,11.9,34.0,0.51,100.0,0.0
2025-07-08 01:00:00+00:00,29.1,83,26.0,36.4,0.0,0.0,0.0,997.7,100,0.9,233,77.8,29.9,265.0,21.2,16.7,39.0,0.51,116.0,0.0
2025-07-08 02:00:00+00:00,29.6,79,25.6,36.6,0.0,0.0,0.0,998.2,84,0.9,180,104.3,31.9,400.0,19.0,23.3,47.0,0.49,137.0,0.3
2025-07-08 03:00:00+00:00,30.3,74,25.3,36.9,0.0,0.0,0.0,998.6,99,1.8,174,115.7,33.2,493.0,16.5,28.1,59.0,0.47,149.0,1.4
2025-07-08 04:00:00+00:00,31.1,70,24.9,37.2,0.0,0.0,0.0,999.0,61,3.3,167,115.9,34.1,506.0,13.3,29.6,77.0,0.46,145.0,3.5
2025-07-08 05:00:00+00:00,32.1,65,24.6,37.6,0.0,0.0,0.0,999.1,37,6.5,174,109.0,34.8,477.0,9.8,29.4,98.0,0.52,132.0,4.85
2025-07-08 06:00:00+00:00,32.9,61,24.4,38.6,0.0,0.0,0.0,999.1,49,8.8,176,103.6,36.7,437.0,7.0,28.2,115.0,0.54,120.0,6.2
2025-07-08 07:00:00+00:00,33.4,58,24.1,39.2,0.0,0.0,0.0,998.7,16,11.0,179,98.3,37.5,387.0,5.4,25.8,126.0,0.59,111.0,7.25
2025-07-08 08:00:00+00:00,33.7,55,23.4,39.2,0.0,0.0,0.0,998.0,17,13.0,184,94.8,37.1,325.0,4.5,22.5,132.0,0.64,104.0,6.8
2025-07-08 09:00:00+00:00,33.0,60,24.2,38.6,0.0,0.0,0.0,997.2,12,14.2,193,92.2,36.2,284.0,4.3,19.9,133.0,0.66,100.0,6.2
2025-07-08 10:00:00+00:00,32.8,63,24.7,38.1,0.0,0.0,0.0,996.5,9,15.4,201,94.5,36.4,282.0,4.7,18.8,127.0,0.65,104.0,4.9
2025-07-08 11:00:00+00:00,32.3,66,25.3,37.0,0.0,0.0,0.0,996.1,1,17.0,202,98.5,36.6,299.0,5.8,18.3,115.0,0.65,112.0,2.75
2025-07-08 12:00:00+00:00,31.6,69,25.3,36.1,0.0,0.0,0.0,996.0,11,16.5,205,110.4,42.6,309.0,8.9,17.1,100.0,0.86,123.0,1.15
2025-07-08 13:00:00+00:00,31.3,75,26.2,36.7,0.0,0.0,0.0,996.4,20,14.2,195,120.1,42.1,299.0,14.2,16.3,84.0,0.88,125.0,0.3
2025-07-08 14:00:00+00:00,30.5,79,26.4,36.2,0.0,0.0,0.0,997.1,28,13.7,203,122.0,40.9,282.0,21.4,15.2,62.0,0.91,128.0,0.05
2025-07-08 15:00:00+00:00,30.3,79,26.3,36.1,0.0,0.0,0.0,997.8,54,12.3,215,111.8,39.7,265.0,26.2,14.1,46.0,0.95,131.0,0.0
2025-07-08 16:00:00+00:00,30.2,80,26.3,36.3,0.0,0.0,0.0,999.2,98,9.5,226,115.9,38.9,251.0,26.4,13.1,41.0,0.98,136.0,0.0
2025-07-08 17:00:00+00:00,30.1,80,26.2,36.2,0.1,0.1,0.0,999.9,100,9.9,224,117.6,38.1,238.0,24.1,12.1,43.0,0.98,142.0,0.0
2025-07-08 18:00:00+00:00,29.9,80,26.1,35.7,0.1,0.1,0.0,999.6,39,11.8,223,114.8,36.8,222.0,21.6,11.2,44.0,0.96,141.0,0.0
2025-07-08 19:00:00+00:00,29.7,80,25.9,35.2,0.1,0.1,0.0,999.1,41,12.9,223,106.4,34.5,200.0,19.3,10.3,44.0,0.99,128.0,0.0
2025-07-08 20:00:00+00:00,29.5,82,26.0,34.9,0.1,0.1,0.0,998.5,33,13.0,226,93.4,31.5,176.0,16.9,9.5,44.0,0.98,109.0,0.0
2025-07-08 21:00:00+00:00,29.2,83,26.0,34.9,0.0,0.0,0.0,997.9,25,11.5,236,82.2,28.9,160.0,15.3,9.1,43.0,0.96,93.0,0.0
2025-07-08 22:00:00+00:00,28.7,86,26.1,34.7,0.1,0.1,0.0,997.6,28,10.3,245,73.8,26.9,149.0,15.5,8.9,39.0,0.95,82.0,0.0
2025-07-08 23:00:00+00:00,28.6,87,26.3,34.8,0.0,0.0,0.0,997.5,35,9.4,247,69.4,26.0,145.0,16.5,9.0,35.0,0.93,74.0,0.0
2025-07-09 00:00:00+00:00,28.3,89,26.4,34.7,0.0,0.0,0.0,997.6,38,9.0,250,71.2,27.5,170.0,19.6,10.9,31.0,0.84,76.0,0.0
2025-07-09 01:00:00+00:00,29.0,87,26.7,36.4,0.0,0.0,0.0,997.6,52,3.5,231,70.1,28.7,254.0,18.9,14.7,36.0,0.85,90.0,0.05
2025-07-09 02:00:00+00:00,29.4,83,26.3,36.4,0.0,0.0,0.0,998.0,40,4.5,217,90.6,30.7,366.0,17.7,19.9,44.0,0.85,110.0,0.35
2025-07-09 03:00:00+00:00,30.3,77,25.9,36.7,0.0,0.0,0.0,998.4,13,6.6,215,101.0,30.6,431.0,16.0,23.5,53.0,0.87,125.0,1.15
2025-07-09 04:00:00+00:00,31.2,72,25.6,37.2,0.0,0.0,0.0,998.8,13,7.7,208,108.0,32.6,405.0,13.1,24.0,66.0,0.93,129.0,2.5
2025-07-09 05:00:00+00:00,32.0,68,25.4,37.6,0.0,0.0,0.0,999.0,52,9.2,206,105.9,33.6,333.0,9.6,22.9,81.0,1.01,129.0,3.7
2025-07-09 06:00:00+00:00,32.6,65,25.1,38.5,0.0,0.0,0.0,999.0,34,10.0,198,105.9,35.4,275.0,7.0,21.4,92.0,1.15,126.0,3.75
2025-07-09 07:00:00+00:00,32.7,65,25.2,38.9,0.0,0.0,0.0,998.7,40,12.2,188,104.1,36.4,254.0,5.8,19.8,96.0,1.32,122.0,3.8
2025-07-09 08:00:00+00:00,32.6,67,25.6,39.3,0.0,0.0,0.0,998.4,31,13.2,184,102.9,36.9,248.0,5.4,17.9,97.0,1.44,117.0,3.85
2025-07-09 09:00:00+00:00,32.2,69,25.7,38.5,0.0,0.0,0.0,997.8,27,14.7,188,98.3,35.7,252.0,5.5,16.4,95.0,1.49,112.0,3.0
2025-07-09 10:00:00+00:00,32.2,70,26.0,38.1,0.1,0.1,0.0,997.1,45,14.4,200,95.9,35.0,269.0,5.9,15.8,91.0,1.52,110.0,2.6
2025-07-09 11:00:00+00:00,31.6,73,26.2,37.0,0.1,0.1,0.0,996.6,21,14.4,200,93.6,34.5,296.0,6.7,15.6,85.0,1.47,108.0,1.6
2025-07-09 12:00:00+00:00,31.5,73,26.0,36.9,0.0,0.0,0.0,996.2,15,13.5,205,99.9,36.9,314.0,9.2,16.9,80.0,1.45,112.0,0.75
2025-07-09 13:00:00+00:00,30.7,78,26.5,36.5,0.0,0.0,0.0,996.7,3,13.2,174,93.8,34.2,314.0,13.3,15.8,69.0,1.43,106.0,0.2
2025-07-09 14:00:00+00:00,30.3,81,26.6,36.1,0.0,0.0,0.0,996.8,11,13.5,178,91.3,32.7,305.0,19.1,14.2,53.0,1.34,98.0,0.0
2025-07-09 15:00:00+00:00,30.1,81,26.5,35.9,0.0,0.0,0.0,997.7,22,13.4,194,84.3,32.4,292.0,24.1,13.1,40.0,1.31,92.0,0.0
2025-07-09 16:00:00+00:00,30.1,81,26.4,36.0,0.0,0.0,0.0,998.4,34,12.5,208,86.8,32.8,275.0,28.0,13.0,33.0,1.36,91.0,0.0
2025-07-09 17:00:00+00:00,29.9,82,26.4,35.8,0.0,0.0,0.0,999.2,80,11.7,211,88.2,33.8,253.0,31.1,13.3,29.0,1.39,93.0,0.0
2025-07-09 18:00:00+00:00,29.7,83,26.5,36.0,0.1,0.1,0.0,999.4,100,10.3,221,87.3,34.3,230.0,31.9,13.2,28.0,1.38,93.0,0.0
2025-07-09 19:00:00+00:00,29.4,84,26.4,35.3,0.1,0.1,0.0,999.1,98,12.1,230,85.2,33.3,203.0,28.6,12.0,31.0,1.37,91.0,0.0
2025-07-09 20:00:00+00:00,29.2,85,26.4,35.1,0.0,0.0,0.0,998.5,40,11.6,238,80.3,30.7,174.0,22.9,10.4,37.0,1.4,87.0,0.0
2025-07-09 21:00:00+00:00,29.0,86,26.3,35.0,0.0,0.0,0.0,997.8,34,11.0,240,76.6,28.1,154.0,18.3,9.2,41.0,1.38,84.0,0.0
2025-07-09 22:00:00+00:00,28.8,86,26.2,35.0,0.0,0.0,0.0,997.7,42,9.2,237,73.6,26.2,143.0,16.0,8.6,42.0,1.33,79.0,0.0
2025-07-09 23:00:00+00:00,28.6,87,26.3,35.0,0.0,0.0,0.0,998.0,31,7.9,237,71.2,25.0,142.0,14.8,8.4,41.0,1.3,75.0,0.0
2025-07-10 00:00:00+00:00,28.4,88,26.3,34.8,0.0,0.0,0.0,998.0,66,7.7,239,71.2,26.7,161.0,17.6,10.2,36.0,1.3,78.0,0.0
2025-07-10 01:00:00+00:00,29.2,83,26.0,35.6,0.0,0.0,0.0,998.4,84,7.0,224,68.7,26.5,220.0,16.7,12.4,41.0,1.29,90.0,0.0
2025-07-10 02:00:00+00:00,29.5,80,25.7,35.4,0.0,0.0,0.0,999.0,95,8.7,212,92.0,28.8,299.0,15.4,15.4,47.0,1.26,107.0,0.25
2025-07-10 03:00:00+00:00,30.0,77,25.6,35.8,0.1,0.1,0.0,999.4,95,9.2,213,97.1,28.3,349.0,13.8,17.7,54.0,1.25,122.0,0.85
2025-07-10 04:00:00+00:00,30.8,73,25.4,36.2,0.1,0.1,0.0,999.8,99,10.5,215,102.0,29.0,341.0,11.7,18.5,61.0,1.27,133.0,1.55
2025-07-10 05:00:00+00:00,31.3,71,25.5,36.7,0.1,0.1,0.0,999.9,100,10.6,206,109.0,30.6,303.0,9.3,18.5,69.0,1.31,143.0,2.35
2025-07-10 06:00:00+00:00,31.7,70,25.5,37.2,0.1,0.1,0.0,1000.1,100,12.1,197,114.8,32.5,271.0,7.4,18.3,76.0,1.37,149.0,2.7
2025-07-10 07:00:00+00:00,31.5,71,25.5,36.6,0.0,0.0,0.0,999.9,100,12.8,197,112.7,32.9,257.0,6.1,17.8,82.0,1.41,149.0,3.75
2025-07-10 08:00:00+00:00,32.0,67,25.2,37.3,0.0,0.0,0.0,999.3,96,13.4,202,113.9,34.5,248.0,5.3,17.1,87.0,1.41,146.0,2.9
2025-07-10 09:00:00+00:00,32.1,67,25.2,37.5,0.0,0.0,0.0,998.5,99,13.5,205,113.2,34.6,251.0,5.1,16.6,89.0,1.41,143.0,3.95
2025-07-10 10:00:00+00:00,32.3,66,25.2,37.8,0.0,0.0,0.0,997.8,77,12.2,204,115.3,35.4,271.0,5.3,16.6,88.0,1.33,142.0,3.65
2025-07-10 11:00:00+00:00,31.6,69,25.3,36.7,0.0,0.0,0.0,997.5,52,12.7,198,112.5,34.1,301.0,6.0,16.7,85.0,1.28,141.0,2.1
2025-07-10 12:00:00+00:00,31.1,71,25.3,36.3,0.0,0.0,0.0,997.1,45,11.0,206,130.4,37.8,326.0,8.7,17.2,73.0,1.31,169.0,0.7
2025-07-10 13:00:00+00:00,30.6,74,25.5,36.0,0.0,0.0,0.0,997.8,13,11.7,211,128.1,37.5,339.0,14.6,17.2,61.0,1.24,158.0,0.2
2025-07-10 14:00:00+00:00,30.1,77,25.5,35.5,0.0,0.0,0.0,998.4,81,11.1,209,123.4,36.9,346.0,22.7,17.2,44.0,1.23,142.0,0.0
2025-07-10 15:00:00+00:00,29.7,78,25.6,35.4,0.0,0.0,0.0,999.0,92,10.0,208,108.5,37.6,349.0,28.8,16.9,31.0,1.19,127.0,0.0
2025-07-10 16:00:00+00:00,29.7,78,25.5,35.5,0.0,0.0,0.0,1000.0,94,8.6,211,101.3,37.3,353.0,31.2,16.0,26.0,1.17,115.0,0.0
2025-07-10 17:00:00+00:00,29.7,78,25.5,35.6,0.0,0.0,0.0,1000.4,99,7.8,199,95.5,36.8,353.0,31.6,14.8,25.0,1.17,104.0,0.0
2025-07-10 18:00:00+00:00,29.6,79,25.6,35.5,0.0,0.0,0.0,1000.5,99,8.3,179,89.2,36.0,336.0,30.8,13.6,25.0,1.18,93.0,0.0
2025-07-10 19:00:00+00:00,29.4,80,25.6,35.2,0.0,0.0,0.0,1000.1,98,8.6,190,81.5,34.5,287.0,28.8,12.4,26.0,1.19,82.0,0.0
2025-07-10 20:00:00+00:00,29.3,80,25.4,34.9,0.0,0.0,0.0,999.7,98,9.5,213,73.6,31.9,220.0,25.6,11.1,28.0,1.2,72.0,0.0
2025-07-10 21:00:00+00:00,29.2,80,25.5,34.8,0.0,0.0,0.0,999.0,97,9.8,232,67.1,29.4,171.0,22.6,10.2,30.0,1.2,63.0,0.0
2025-07-10 22:00:00+00:00,28.9,82,25.5,34.6,0.1,0.1,0.0,998.7,99,9.7,252,61.0,27.1,146.0,20.2,9.5,31.0,1.19,56.0,0.0
2025-07-10 23:00:00+00:00,28.4,87,26.0,34.4,0.1,0.1,0.0,998.8,99,9.8,264,56.8,25.1,139.0,18.0,9.0,33.0,1.18,50.0,0.0
2025-07-11 00:00:00+00:00,28.3,88,26.1,34.6,0.0,0.0,0.0,999.2,99,8.1,267,55.8,24.2,159.0,15.7,9.8,36.0,1.15,52.0,0.0
